,business_id,category,stars,city,name,review_count
1205,4zXWqH98STstJvz1lw3X4w,Seafood,3.5,Tucson,China Phoenix Restaurant,158
1206,4zYssmZqA-P75QaFWYtigA,Coffee & Tea,3.0,Nashville,Coco's West Italian Restaurant,45
1207,4zmaWmJx_24wjqE8px3uXA,Desserts,4.0,Haddon Township,Aunt Berta's Kitchen,103
1208,4zy6I_nO7u4FVo1305mSfg,Sandwiches,2.5,Metairie,Subway,12
1209,5-8iEgimW1wgAqF6w_zYJA,Breakfast & Brunch,4.0,Philadelphia,Northeast Sandwich Co.,87
1210,509S3lxFEPa_qBeokJg47A,Sandwiches,2.0,Goodlettsville,Quiznos,7
1211,50c1FhkpdTJA1eSVDSIfkA,Burgers,2.0,St. Charles,White Castle,28
1212,516L9-ZWyqVgzqjP5uW7Jg,Sandwiches,4.0,Tampa,The Corner Cafe and Deli,6
1213,51Fo_uY52A5oaI8YTHU5yg,Nightlife,4.0,Wilmington,Trolley Square Oyster House,172
1214,51V09dHr3OBE_Bvbc_5ioQ,American (Traditional),2.5,Nashville,4 Corners Bar & Grill,6
1215,521oSsgv4JEtgvmoZftbxw,American (Traditional),3.0,Feasterville,Wings To Go,47
1216,52yHny8Tx6Z-k1QOojISSg,Burgers,3.5,Tucson,The Habit Burger Grill,142
1217,535HzcJ9JTj6tCaZbA0uBA,Nightlife,4.5,Tucson,Sidecar,154
1218,53GqumMTcV_5WZDtlLkPhw,Italian,4.0,Bridgeport,Nonna Rosa Pizzeria,19
1219,54FdbbctoHAjrd9HNcqIJA,Bars,3.0,Williamstown,Library IV,76
1220,54PNfAT0kCG3JLgGOojc4A,Nightlife,4.0,New Orleans,El Cucuy,89
1221,54WR2MLumQhfHCKOB-eQKA,Coffee & Tea,4.0,Bellmawr,Dunkin',10
1222,54XgUhaR0kDqw8bgbAEAtg,Seafood,4.0,Metairie,Los Jefes Tortilleria & Grill,585
1223,55GmNphU0DhtkvG5lSZ49w,Nightlife,4.0,St. Louis,Westport Social,205
1224,562EHk55n8A_Uo1katVcpw,Desserts,5.0,Trenton,Trenton Ice Cream Parlor,9
1225,56TulnfOZy0JI96zwVv27w,Sandwiches,4.5,Saint Louis,Gioia's Deli,376
1226,580Yyv_kzAaZSkHCj1LhBw,Breakfast & Brunch,4.0,Brentwood,The Perch,277
1227,582qelAj3_So_uj6yuTzKg,Burgers,4.0,Meridian,Boise Fry,217
1228,58k-qntpJFpyNFk09BGTzw,Mexican,3.0,Boise,Chipotle Mexican Grill,73
1229,58mmFQ8vSPKMbd7J7aUJuQ,Desserts,3.5,Tucson,Potbelly Sandwich Shop,83
1230,59Ahyrp7pgI4tZsk1vNFSQ,Chicken Wings,2.5,Meridian,Pizza Hut,8
1231,59Cb2J0X0euW8p3ax_rM9Q,Mexican,4.0,Schwenksville,El Limon Skippack,25
1232,59JWP6tOxoKIKeMSXcgNFw,Sandwiches,4.0,Philadelphia,Gilben's Bakery,103
1233,59hbaCuGsGbPYbq5QBkaKA,Nightlife,4.0,Malvern,The Flying Pig Saloon,223
1234,59jkCUm4yHciKL1KW_1HJA,Pizza,2.5,Warrington,Roma Pizza & Italian Eatery,25
1235,5AOkxsg6UJQ_CoJTMBDUmQ,American (New),4.0,New Orleans,Ralph's on the Park,299
1236,5AnaXoQK2ua0MxWKEb2FNw,Burgers,3.0,Indianapolis,Red Robin Gourmet Burgers and Brews,124
1237,5ByX8qgiVWi_KJO4MSYRVw,Breakfast & Brunch,3.0,Brandon,Denny's,71
1238,5CTHq4_zCjPi56h3c7Fmtg,Steakhouses,3.5,Arnold,Texas Roadhouse,131
1239,5CW82H2eIcCAH5AGzF7clQ,Sandwiches,3.0,Philadelphia,Subway,9
1240,5CZT5u_nY4mmirQh5QLoEw,Burgers,4.0,Clearwater,Aussie Grill - Clearwater,16
1241,5CcX1x5cdM2IGvNZyoimGQ,Desserts,4.0,Westmont,Rita's Italian Ice,15
1242,5D-Gjagh385iopO3xqjjIQ,Burgers,1.5,Caseyville,McDonald's,37
1243,5DPr9gtRh8ePwf9tOV6bqg,Burgers,3.0,Wenonah,Vito's Pizza,27
1244,5ELqQ2YBM_vDqp10pINlgw,Cafes,3.0,Tucson,Richie's Cafe,20
1245,5EQ8WmyskZFjvrlaEbjMZw,American (New),2.5,Saint Charles,TGI Fridays,76
1246,5E_llTG4jqraq0n95IFajA,American (New),4.5,Philadelphia,Oregon Express,18
1247,5EpFbQKQEnTEPIdZkQDQiw,Bars,3.0,St. Louis,Walnut Grill - Sunset Hills,179
1248,5Fm6khB-De-OdqATep9J9Q,Pizza,3.5,Philadelphia,NYPD Pizza,198
1249,5Fs604P6wfdVNy9jt8kc5Q,Steakhouses,4.5,Dunedin,Delco's Original Steak & Hoagies,402
1250,5G3LzQ_pouGBbuShPPP8_Q,Sandwiches,3.5,Boise,Idaho Pizza Company,51
1251,5GZOor47iDvcz3r587ja5Q,Seafood,3.0,Fairview Heights,Long John Silver's,6
1252,5Ge7pBb3U0u0J1Gj-7HLDQ,American (New),4.5,Tampa,Naked Farmer,20
1253,5H3vfZUGT3DdODS_tLz2qw,Pizza,4.5,St Petersburg,Fronte Pizza,14
1254,5HRLUzKrs27kuQhgJQijnQ,Breakfast & Brunch,5.0,Tampa,Spaddy's Coffee,131
1255,5HRc0bEDqmgvB8MifkFwhg,Italian,3.5,Green Lane,Chiaro's Pizzeria & Restaurant,25
1256,5HZPNcMR5dHQ1OyOb-RDgw,Bars,3.5,New Orleans,Nonna Mia Cafe & Pizzeria,294
1257,5Hbta3wzJgfkpGXHgnY7pg,Sandwiches,3.0,Reno,Port of Subs,17
1258,5HehleKDOZFEr8pcCG8ZBw,American (Traditional),3.5,Boise,Sunrise Cafe,35
1259,5JPUBSz8qpY1emBSRVNFqA,American (New),3.0,Wood River,Applebee's Grill + Bar,17
1260,5JiDLN6spnuAVrEN6csvzw,Coffee & Tea,3.5,Tucson,Batch Cafe & Bar,178
1261,5JiFbBsbUdb-caBZWRyMSw,American (New),4.0,Tampa,The C House,376
1262,5Jta7dTc7lteIyeMfLUJWQ,Seafood,2.5,New Orleans,Corner Oyster House,651
1263,5JyEHdmTufydVTQsw4afQg,Coffee & Tea,3.5,New Orleans,PJ's Coffee - Gentilly,37
1264,5Kn1o2ryylzHMQVNFy5pyA,Italian,4.0,Haddon Heights,Anthony's Creative Italian Cuisine,64
1265,5KxfyMYdLWzSIfrYnrt5MA,Coffee & Tea,5.0,Nashville,Elegy Coffee,27
1266,5KzQpZJOtT81nvDT9s1UbQ,Seafood,2.5,New Orleans,China House,14
1267,5L918sNOVHcCJKZ7RWATBw,Nightlife,3.5,Wilmington,Washington Street Ale House,238
1268,5MOmRE0jnrGM8uyBHo8kAw,Seafood,4.0,Gretna,J's Bayou Seafood,33
1269,5MTmUITf21K6iO3rhzha2w,Pizza,4.0,Webster Groves,Jet's Pizza,52
1270,5OpUORgAc84h2Z4ctxKCiA,Coffee & Tea,2.0,Seffner,McDonald's,35
1271,5Orn19gUeqCgKu5IRYlvpQ,American (Traditional),3.0,Philadelphia,Popeyes Louisiana Kitchen,20
1272,5Ou6ivb1drXqUuIuF9osVA,Sandwiches,3.0,Newtown,PrimoHoagies,31
1273,5PDNXMquh1C9E089G1RY2g,Nightlife,3.5,Indianapolis,Ob's Pizza Pub & Eatery,10
1274,5Pd7mzZpuojdFCUDbQvsIQ,Chicken Wings,2.0,Indianapolis,KFC,11
1275,5PgAVDBPBdH1MqwoXYGHEg,Bars,4.0,St. Petersburg,Dracula's Legacy Wine Bar,59
1276,5PwNgUrPnJ2rUyUGSpSn9g,Pizza,2.0,Reno,Round Table Pizza,151
1277,5Q1ifqbD7g2HtEx3EisCnQ,American (Traditional),2.5,St. Louis,Chilis,10
1278,5Qb8B9qSCT_oz5qsjk4jgA,Event Planning & Services,3.0,Greenwood,Bob's Tu Your Door Pizza,21
1279,5QmWfGLN0E-cjfUs_Y3CDw,Sandwiches,4.0,Lutz,Starbucks,26
1280,5R6YO6K9PkthkTbXqV9slQ,Japanese,4.0,Wilmington,Sakura Japanese Restaurant,86
1281,5RAj-6dwjudECuuj14GdnA,Seafood,4.0,St Petersburg,O'Maddy's Bar & Grille,459
1282,5Rh-kcT1hCCpYAz7-JwLaQ,Sandwiches,3.0,Phoenixville,Molly Maguire's Irish Restaurant And Pub,154
1283,5SbXk54zWe22jg95R-8Fjw,American (New),4.5,Brandon,The Stein & Vine,908
1284,5SiNn7wyc2qOQkOC7EXYOw,Coffee & Tea,2.5,Maple Shade,Wawa,10
1285,5SiRf11-pruaeDoF37jJAA,Sandwiches,4.5,Aston,Manbroso's ToGo,27
1286,5T6o3L6BDoT0LCl37n1g6g,American (Traditional),3.0,Fishers,Shake Shack,154
1287,5TVWytR2oNbSKYgfxypuBw,Cafes,4.0,Saint Louis,La Patisserie Chouquette,229
1288,5Ua_9y5xJt8n4eTjBQveFQ,Pizza,2.5,Saint Louis,Imo's Pizza,18
1289,5UjINogSwLL6SKRM5mEZng,Pizza,2.0,Philadelphia,New Zem Zem Pizza,22
1290,5V0hS0bX30RS7hB53U1O3A,Sandwiches,3.5,Saint Louis,Sassafras Cafe,14
1291,5VR7HFaGtdTPYZd7nJPd8w,Nightlife,3.5,Meridian,Twigs Bistro and Martini Bar,207
1292,5VXNaz9oK9Pxykc1_hV-Og,Sandwiches,3.5,Valrico,Hungry Howie's Pizza & Subs,17
1293,5VndA-SIzQCpf95AefjRYw,Seafood,4.0,Tampa,Johnson's 40th St Seafood House,20
1294,5VtOd4rWEKrjzCTbS-VBww,Bars,3.0,Metairie,Out of Bounds,23
1295,5WF3593by2u-aE_WaM7_Mw,Coffee & Tea,4.5,Philadelphia,Tea Leaf,22
1296,5WKujuKFqk4BnZqbr62PJQ,Sandwiches,4.0,Tarpon Springs,Jersey Mike's Subs,24
1297,5WXHGOYSi979NOi1oj2atA,Breakfast & Brunch,4.0,Nashville,Henley,194
1298,5WrrZsSg2_XA1EJQq5LGAQ,Event Planning & Services,4.0,Ferguson,Ferguson Brewing,227
1299,5WuxhkMJmMjCh89IVjd7tA,Sandwiches,4.5,Sewell,Louie G's,14
1300,5X0M4waoFm4kH612ezVvtA,Sandwiches,4.0,Ewing,Cafe Seventy Two,469
1301,5XSJImk924zdVk16cw8Jgg,Bars,3.5,Metairie,JB's Bar & Grill,7
1302,5XsC0tB8chKjTIW7mU6TnQ,Sandwiches,4.0,Tampa,Brocato's Sandwich Shop,570
1303,5Y2lmM-e6foq2fhM4oRvtg,Mexican,3.0,New Orleans,Grand Buffet,41
1304,5Y4HAjtn0c0TY0aX4XME6w,American (New),3.0,Palm Harbor,WingHouse Bar & Grill,105
1305,5Y7cqSgUSfLwn7ulBeO_sA,Coffee & Tea,4.0,Philadelphia,Bluestone Lane - Philadelphia,88
1306,5YDLbL76m1mzbvQbD4p0xw,Bars,3.0,Hudson,Classics Bar & Grill,7
1307,5YRHE2foNVmv1n8VIJcb-A,Japanese,3.5,Tucson,Shogun Japanese Restaurant & Sushi Bar,270
1308,5Y_TiS_KJAgJMf9ZiKutEQ,Salad,3.5,Saint Petersburg,Jungle Prada Tavern,118
1309,5Z-z5-ZYmrJ8RW_oOpp9lQ,Sandwiches,3.5,Oaks,Oaks Italian Deli & Pizzeria,70
1310,5ZQwBB8-YJExx1bWcVFIIw,Seafood,3.0,Bensalem,Popeyes Louisiana Kitchen,20
1311,5ZTRe54aGmyzszwTEE966w,Breakfast & Brunch,4.0,Land O' Lakes,The Breakfast Nook,302
1312,5ZUDiqevPIRvCjM6nj3kaw,American (Traditional),3.0,Tucson,Native Grill & Wings,134
1313,5ZWg9DxQlAOxaOL5KS7rvQ,Cafes,4.5,Dunedin,Starlite Cafe,10
1314,5Z_KrsEQsPE0ibKwhYn3ZQ,American (New),3.5,Tucson,Signature Grill,105
1315,5_YJF6QtNlOiAB-cRpsJaw,Chicken Wings,2.0,Hudson,Popeyes Louisiana Kitchen,41
1316,5_YOvM4USZ2FSfYEvaHhOQ,Italian,4.5,Malvern,Toninos Pizza & Pasta,112
1317,5_o6xAj163sAVnKMzQgxeg,Desserts,2.5,Tucson,Los Betos,51
1318,5aH1Bm7Oi4QYtBintgmbjQ,Chicken Wings,2.0,Antioch,Wingstop,48
1319,5arcOlmZx0_ZMUxMiPbZsQ,Seafood,3.0,Nashville,Los Arcos,92
1320,5bMJAHlV14oMVFIZOibd3w,Cafes,3.0,Lutz,First Watch,11
1321,5bT-bq-u8rEjBopZg4LCeQ,American (Traditional),3.5,New Orleans,Dry Dock Cafe,166
1322,5bcngipnLPwSR9mDbA2ahA,Bars,3.0,Edmonton,Greta,8
1323,5bjdjgtF_I5XE3H5Yyb6Rw,American (Traditional),4.0,Newtown Square,Charlotte's Restaurant,109
1324,5bvUvt7qj-f23h2BCCDHUg,Pizza,4.0,Reno,Calafuria,187
1325,5cPUlTajKaqy4Fo7wKlw5w,Breakfast & Brunch,3.5,Fishers,The Original Pancake House,131
1326,5c_jYz4IolgGdrJLabSTew,Sandwiches,4.0,Wilmington,Casapulla's Elsmere Steak & Sub Shop,49
1327,5caby3KSDLzSm7OMKdiang,Salad,3.5,Creve Coeur,California Pizza Kitchen at Creve Coeur,72
1328,5cpb23lEQ5brolyKRVBhgA,Burgers,2.0,Clifton Heights,McDonald's,17
1329,5cvVmZYhYr1P0ot0ed2lJQ,Coffee & Tea,4.5,Wilmington,Riverfront Bakery,32
1330,5d6Re2uKakZvY-QPJgTvUQ,Cafes,4.5,Nashville,Shugga Hi Bakery and Cafe,113
1331,5dn0IVyYJwrkH6xO_Fdd-A,Burgers,3.0,Smyrna,IHOP,35
1332,5drbv3fz5FTvp_Z3d3aPSQ,Mexican,4.0,Reno,Tacos Jalisco Grill & Cantina,379
1333,5eayf0Y0TY1ufCWXAk_a3Q,Mexican,4.5,Nashville,Baja Burrito,459
1334,5ewePyN_mEE_79OmYyYBEA,Burgers,1.5,Sahuarita,McDonald's,83
1335,5ezrDoezdUlJpUa5Jg6dUQ,Nightlife,4.0,Philadelphia,In the Valley,73
1336,5f7-8ijCfpxwDg_q0Jfinw,Bars,3.5,Holland,Johnny Apples Restaurant & Bar,54
1337,5fADzooGB_B6aUctiasJlA,Pizza,4.5,Hatboro,Trattoria Valona,5
1338,5fb_BPmweD9oapVqJrWNcA,Sandwiches,4.0,Springfield,The Catfish House,49
1339,5fpqJVrIqf0rlxzT5mz0GQ,Sandwiches,2.5,Seffner,Domino's Pizza,15
1340,5g5JqJsazx02mQ9Eg_RQHg,Mexican,4.0,Saint Louis,El Torito,32
1341,5gGLaMLatEP_Cm3y_Isdkw,Mexican,4.0,Tucson,El Gorrion,29
1342,5hAUdFPi1QFJJOlFReVexg,Steakhouses,4.0,Indianapolis,Fogo de Chao Brazilian Steakhouse,781
1343,5i--JnxJgmyZukP3y2O_DQ,Pizza,4.0,Warminster,Philomena Santucci's Square Pizza,87
1344,5in65oQ8raShdBAqiCLx1w,Pizza,3.5,Boise,Pie Hole Pizza,171
1345,5iyKubfNIKGjAq6fuWn_Rw,Mexican,4.0,Indianapolis,Mr Tequila's Cantina & Grill,152
1346,5j7a1GbdBdFV_s2urIPH7Q,Salad,4.5,Carmel,Naf Naf Grill,87
1347,5kXqNRNpxm4vP_awcidPDA,Seafood,3.5,Horsham,Red Lion Diner,149
1348,5kjTHnn86cELzmuaXkfY3g,Pizza,2.5,Nashville,Sbarro,35
1349,5l6Qn2vWqHXKObhlkKLQGQ,Bars,3.5,Oldsmar,Whiskey Wings,88
1350,5l846geLhOhMHqi4LdgtjA,American (New),3.5,Shiloh,54th Street Grill & Bar,142
1351,5l8nLbyo7altE7HluWq1Bg,Italian,4.0,Warrington,Alessio's Seafood Grille,119
1352,5ln4ESCi6mnfTBx4bYr4dw,Bars,2.5,St Pete Beach,Hurricane Seafood Restaurant,623
1353,5lvHhLX7-8Mg7Jg3efhwjw,Italian,5.0,Reno,Pasta Fresca,159
1354,5mM8wkOyXB5h1eNU3DM2KQ,Pizza,3.5,Hammonton,Ninos Pizzarama,7
1355,5mtssdpDcCBDRUS8lo7Pkg,Pizza,4.0,Dunedin,Umbertos of Long Island,95
1356,5nUFmpRZQQ6kSQ3Qe2TDGA,Nightlife,4.0,Edmonton,Beer Revolution Craft Beer & Pizza Bar,121
1357,5oX4G1cptixPZecih9L3dg,Cafes,4.0,Tampa,Daily Eats,1147
1358,5pDFZ3X2wfonDr4qgRMUxw,American (Traditional),2.5,Edwardsville,Captain D's,10
1359,5qQDuBFzK-Y3m3viZ2LxPg,Pizza,4.0,Tucson,Grandma Tony's Pizza,40
1360,5qVG7T82jRnKGR9O7_0cFw,Coffee & Tea,3.0,New Orleans,Starbucks,130
1361,5qXt2UdNCC_mW9R1840LzA,Mexican,4.0,Nashville,Tacos Aurora,32
1362,5qYX6iR5qFsGHrcjYlLMeg,American (Traditional),4.0,Nashville,Five Guys,77
1363,5qmNrtr0iNyhCk6ky3c97w,American (Traditional),3.0,Franklin,The Cheesecake Factory - Cool Springs,248
1364,5rScKeYVjFk8VahsvJv9QA,Japanese,4.0,New Orleans,Mikimoto,394
1365,5sb1iDBajkpV3-hmF5EOnw,American (New),4.0,Apollo Beach,Latitudes Apollo,175
1366,5sd-47hTAGhfXHcVnM0zaQ,American (Traditional),3.0,New Port Richey,Sioux City Steakhouse,169
1367,5syHaITUosZ58Pm519cjBQ,Breakfast & Brunch,3.0,Collinsville,Denny's,29
1368,5t5MVTVWqPrQkyzsRLlsYQ,Mexican,3.0,Phoenixville,Tio Mexican Restaurant,5
1369,5tA64kGSrJIhRc6Ek5NeLg,Nightlife,3.5,Nashville,Chili's Grill & Bar,18
1370,5tSloJbLGvllqnn9neahLw,Coffee & Tea,2.5,Wilmington,Dunkin',7
1371,5tZJaEsvEDowvbAtL8Jfig,Burgers,1.5,Saint Louis,Sonic Drive-In,76
1372,5u-fuXhvuwQfaB_E0JGV_A,Nightlife,4.0,Boise,The Sapphire Room At The Riverside Hotel,11
1373,5u-nGdIafPUV_xeRewlYpQ,Mexican,1.5,Kirkwood,Taco Bell,52
1374,5uoRXyHxs6nH_ORItDCoaQ,Japanese,3.5,Kenner,Sake Sushi Hibachi House,62
1375,5v9Voa4a5MON7mAQO3gV3A,Sandwiches,4.5,Chester Springs,Montesano Bros Trattoria & Catering,97
1376,5vNalmeJRlPQR0HGfyCq7A,Italian,3.5,Wilmington,Café Valentina,54
1377,5vObJIHLO-QOMrw_MvC4rA,Breakfast & Brunch,4.0,Carpinteria,The Worker Bee Cafe,828
1378,5v_bhQL71dHZ4VUPIE_Mkg,Italian,4.5,Pilesgrove,Joe's Pizza,29
1379,5vzKjTIICELUoQsLhl_MeA,Pizza,3.5,Carmel,Greek's Pizzeria,73
1380,5wE4m3XzAAd1gDI6g7AuQA,Cafes,4.5,St Louis,LaJoy's Coffee Cafe,7
1381,5wLDwv4t6pnI37b2bzmnyQ,American (New),4.0,Saint Louis,Cafe Bistro,20
1382,5wo7nNHOvfzt2c-PG0BUKQ,Sandwiches,3.0,Nashville,Subway,5
1383,5wr8Ib-8JW6h0rbvUYmwnA,American (Traditional),4.0,Indianapolis,The Whistle Stop,30
1384,5xCCI9RDrva3niBHOCVlGQ,Italian,4.0,Indianapolis,Fazoli's,8
1385,5xIcqp5q-6mw1FKaKpRCxw,American (New),4.0,Pike Creek,Chuck Lager - America's Tavern,132
1386,5xW1QiUC2PEwa8jDha0scQ,American (Traditional),2.5,Reno,Steak ’n Shake,390
1387,5xd-UOui26nPkNLos2PjcA,American (Traditional),4.0,St Pete Beach,The Dewey Beach Bar & Grill,106
1388,5xf1ylDuTmbdcFt7-UJTdw,Pizza,4.5,Wesley Chapel,Moschella’s Italian Eatery & Market,59
1389,5xyzYQce_Q4z4U9_vYRRXw,Nightlife,3.0,Fishers,Britton Tavern,84
1390,5yjHCLzwHgjKNNHgAaUC8Q,American (Traditional),2.0,Tucson,Buffalo Wild Wings,134
1391,5yqiZtVddseUZKIWe4t-eA,Pizza,3.5,Tucson,Rosatis Pizza,55
1392,5z7N0Ih926XkkRW5-ZljuA,Bars,4.0,Tucson,Espresso Art Cafe,89
1393,5zOYg50gWuLkg7vfxjDsEw,Salad,4.5,Brandon,Chicago Best Burgers,333
1394,5zldWFm-ExDsDfQ9Frb_3g,Sandwiches,4.0,Media,The Corner,148
1395,5zvhpj5X89iW-xavyShsTA,American (Traditional),3.5,Brentwood,Dickey's Barbecue Pit,66
1396,6-05BvgCWCOeyquY2V1zWw,Pizza,3.0,Saint Louis,Imo's Pizza,40
1397,6-2QBFJ1puUvtWFhwlXimQ,Pizza,1.5,Indianapolis,Pizza Hut,14
1398,6-5hbU746kMNgim0YOOg6w,American (New),4.0,Nashville,Urban Cookhouse,356
1399,6-WOy4WWsMdSOLZgyF8m-w,Italian,3.0,Saint Ann,Imo's Pizza,38
1400,6-ixjryKFrCgue3JaHnvXQ,American (Traditional),4.5,Clearwater,Pearly's Beach Eats,864
1401,603TuZmMQfj1PQ2wd_Zp5A,Pizza,2.0,Edmonton,All Hours Pizza & Donair,36
1402,6085NRg7QH3vXpc50F4UHQ,Mexican,5.0,Philadelphia,Chiquita's Pizzeria & Mexican Grill,48
1403,60NzhNKEQJNBA9ZfvJieDg,Event Planning & Services,3.0,Downingtown,Cracker Barrel Old Country Store,86
1404,60OGVvAALJr7JO3IG2aClg,Sandwiches,4.5,Philadelphia,Marinucci's Deli - Port Richmond,35
1405,60wupyK0tPqVPeo5Dcl24w,Bars,4.0,Tampa,Gallery Chophouse,13
1406,6195Y62RRPJrfz1T3oABbA,Sandwiches,4.0,Valrico,Wawa,17
1407,61MVglPwpvFQvFCMLVt4eQ,Breakfast & Brunch,3.5,Exton,Nudy's Cafe - Eagleview Blvd,78
1408,61fGIOE0DxjkZXE5wFDTqg,Japanese,4.5,Riverview,Sticky Rice Sushi,167
1409,61m3aYVdYWA9EM87EvjeAQ,Burgers,4.0,Clearwater,Varsity Club Sports Bar Clearwater,73
1410,61q-hsw2f57aIpwTvSPP6A,Seafood,4.0,Boise,Jalapeños Bar & Grill Broadway,20
1411,61wOYrhTgEf-Xjif7lCREQ,Coffee & Tea,4.5,Clayton,Cafe Breve,7
1412,62B-29mSnrzTKRC1XPxFIw,Burgers,2.5,Tucson,Applebee's Grill + Bar,109
1413,62eQzOWKmzsIJnJN33vofQ,Coffee & Tea,2.0,Royersford,McDonald's,20
1414,62hyRsi4-6pskqkgZGst8Q,American (New),4.0,Bryn Mawr,Avalon Bistro and Bar,22
1415,62jhy4n6A5gOSFMSIwfkJg,Pizza,3.5,Alton,Johnsons Corner,30
1416,62o8oBwkQcbO3w6uoYP3FA,Nightlife,3.5,Maryland Heights,O'Fallon Brewery,50
1417,63iaDyR3vXu9J3wx8XipSA,Pizza,1.0,Philadelphia,Marabello's,6
1418,642IgLN1a8kjDIeAkaps1A,Mexican,4.5,Ruskin,Los Amigos Restaurant,283
1419,64i1xdiU1Wvo1Cuu0erFGA,Japanese,3.5,Cherry Hill,Megu Sushi & Hibachi,121
1420,64zjcLKeEQ5_oGQDnpsj5A,Italian,4.5,Philadelphia,Nannie Franco’s Pizzeria,33
1421,66wcjP8_G9gFRU30Y5oQBA,Event Planning & Services,3.0,Voorhees,The Mansion,74
1422,674s2focdcEvQGs_049qeQ,Mexican,4.0,Antioch,The Waffle Taco,41
1423,67QczBNcTAYq8alxqwiZ5g,Sandwiches,3.0,Tucson,Subway,8
1424,67gSZppJ7C5A95ABZA_ecA,Sandwiches,3.5,Feasterville Trevose,Leonardo's Italian Bakery,18
1425,67gnSHwFRKgtXlzHzuyGMQ,American (New),4.0,Tucson,Feast,468
1426,68ThEdiK0eWCEgGEmV9Tng,Breakfast & Brunch,4.0,Philadelphia,Southgate,323
1427,68d_MsPklM5cwIKc_FJmgw,American (Traditional),5.0,Philadelphia,Sharkey's Grill And Ale House,6
1428,692Q-P38KNJk1O-sO6lGaA,Chicken Wings,2.5,Tucson,Wingstop,25
1429,6A4HhdsQPBF2I3FPlPJbJw,Pizza,3.0,Gibbstown,Ciconte's - Gibbstown,19
1430,6ABon6uRYt9Ji_W4ehn9lg,Sandwiches,2.5,Boise,Subway,6
1431,6AcHJm4ixowch_bPbQAujg,Burgers,3.0,Indianapolis,O'Charley's Restaurant & Bar,65
1432,6AeJwVYUU5gyaFjvzoIyrg,Burgers,4.0,Marana,In-N-Out Burger,105
1433,6BJwqc8rShdKHyizuR0Q5g,American (Traditional),4.0,Cahokia,Unch's Bar And Grill,7
1434,6BifsjAz-s7QGe1GdbGXyA,Pizza,3.0,Ballwin,Papa Murphy's,12
1435,6Bt4ne57A8UeCl9evzHPwA,Pizza,4.5,Pottstown,Basilico Pizzeria Trattoria,14
1436,6C0IhZMfk7mhpjTBcdsX1g,Breakfast & Brunch,4.0,New Orleans,Lakeview Brew Coffee Cafe,61
1437,6C0LmxksLA8AU_CS2ezlFA,Bars,2.0,Tucson,Ojos Locos Sports Cantina,37
1438,6CC0qV5ZDGkp1ljrtNChEw,Bars,4.0,Yeadon,Carletta's Hideaway,33
1439,6CTLWfcs_dVk0-tXz2Mgnw,Seafood,3.5,St. Albert,The Atlantic Kitchen,36
1440,6CUkqed0rhHtFwQ2i7Otsw,Nightlife,4.5,Philadelphia,Barcelona Wine Bar Passyunk,608
1441,6CpCnFzpyOV4ymhNP1AOGw,Mexican,4.5,Philadelphia,Tamalex Restaurant,149
1442,6CuYCvwVRXjdDTKjFP_FJw,Sandwiches,4.5,St Petersburg,The Lure Ono,6
1443,6DSwG39rfdeeKz22KiRBbA,Mexican,4.0,Virginia City,Cafe Del Rio,256
1444,6DTwmhrbm9x-WO-A8Db9rQ,American (Traditional),3.5,Warrington,Turning Point of Warrington,247
1445,6DX5jk5LyVnjpx1mmHysqw,Seafood,3.5,Hatboro,Caruso's Ristorante Italiano,25
1446,6EPPtwJR1kdIfHiCjzCzuw,Seafood,3.5,Santa Barbara,The Harbor Restaurant,477
1447,6EQOOALEY_zAr73Ru8lrOw,Sandwiches,4.0,Glassboro,Filippo's Pizzeria & Grill,46
1448,6EizP0XyqITuGZ8GZMI9Lw,American (New),4.5,Santa Barbara,Toma Restaurant & Bar,1084
1449,6En-7caNyWy-toyDXmVQwg,Chicken Wings,1.5,Marrero,Domino's Pizza,9
1450,6FNfW_9YaP5Fm7tE1caLyA,Burgers,1.5,St. Louis,McDonald's,6
1451,6FX09pOrazvGT9s6_nQ7CQ,Breakfast & Brunch,4.0,Nashville,Frothy Monkey,988
1452,6GT2dS-mRNNMPMRPNL-LYg,Pizza,2.0,Green Valley,Little Caesars Pizza,19
1453,6HG26o3ppHS39xPm0jYwBA,Breakfast & Brunch,4.0,Philadelphia,Sunrise,8
1454,6HUagGJpRoBo5FOIY8v2tA,Sandwiches,4.5,Haddonfield,The Bread Board Plus,111
1455,6Hqs_ncxV_SJDKvY9ISTUA,Sandwiches,3.5,Rockledge,Malt House Rockledge,41
1456,6IwF2rpoaiR_W6DzOvuceA,Nightlife,4.5,Philadelphia,Victory Brewing Company Philadelphia,51
1457,6JHO6E6brnJOPK5476QY6A,Nightlife,2.5,Cherry Hill,P.J. Whelihan's Pub + Restaurant - Cherry Hill,217
1458,6JekbYlD5cGNBEEhZRHKAQ,Bars,3.5,Saint Louis,Frankie Gs Grill & Bar,93
1459,6JzWcXwFmohn8RBU09hPoA,Japanese,5.0,Boise,Ono Bento Boise,7
1460,6KIRlWAwkszRCu4WoMvQzQ,American (Traditional),4.0,St. Petersburg,Trip's Diner,489
1461,6KJTlLbdMH4jdDrYHZNv6w,Chicken Wings,3.0,Tampa,Precinct Pizza,49
1462,6Kc2FhLppRhWBXDKxjxj2A,Sandwiches,2.5,Maryville,Subway,10
